Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Imagem de Lula no hospital após cirurgia foi feita em 2023,Estadão,https://www.estadao.com.br/estadao-verifica/imagem-lula-hospital-cirurgia-nao-foi-feita-2023/,Falso,2024-12-16 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQHOeOSQhr5b_iv8u2gNAk-7JaWso7ESngvvgLDKJrxREiVgwo3,"['Luiz Inácio Lula da Silva', 'Hospital', 'Cirurgia', 'Imagem', '2023']"
Quadro de saúde de Lula piorou e Alckmin se prepara para trocar ministérios,Estadão,https://www.estadao.com.br/estadao-verifica/quadro-lula-se-agravando-enganoso/,Enganoso,2024-12-13 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR2AS6-x1AcLK5TnBpjFDFWOYC4AO0iesCC_JWmztrNbV15KM0u,"['Luiz Inácio Lula da Silva', 'Saúde', 'Geraldo Alckmin', 'Ministérios do Brasil']"
"Em áudio, médico diz que quadro de Lula é gravíssimo",Estadão,https://www.estadao.com.br/estadao-verifica/audio-lula-gravissimo-falso/,Falso,2024-12-13 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTa29oVeNCtkaRCpj5QsBrlb0HR1hZ6CgvLW0dgXMeb3VzuFZUN,"['Luiz Inácio Lula da Silva', 'Medicina']"
Janja pode assumir presidência caso Lula seja afastado,Estadão,https://www.estadao.com.br/estadao-verifica/janja-nao-pode-assumir-presidencia-caso-lula-seja-afastado/,Falso,2024-12-13 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQQnS3iBOaRohp8BejpnB8l1yBkfOtSLKuLukmh8MMlF8z80SdN,"['Janja Lula da Silva', 'Luiz Inácio Lula da Silva', 'Presidente do Brasil']"
Bolsonaro visitou Lula no hospital,Aos Fatos,https://www.aosfatos.org/noticias/imagem-inteligencia-artificial-bolsonaro-lula-hospital/,falso,2024-12-12 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSqSV3mdR9LzSlea0gfmKB3OAUdGxHT-Um1HP4hdYhCw8iKjhFP,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Hospital']"
"Em vídeo atual, Tebet critica dados econômicos do governo Lula",Aos Fatos,https://www.aosfatos.org/noticias/video-discurso-tebet-2016-governo-dilma-nao-recente/,falso,2024-12-09 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTRx0DxlvbCy5p7zdyhYLYuPWsksOWdVxoZS_OlG0TQgHK0My-7,"['Simone Tebet', 'Governo', 'Luiz Inácio Lula da Silva', 'Governo Lula', 'Economia', 'Vídeo', 'Dados']"
"Governo Lula vai acabar com a isenção de imposto e taxará quem tem Câncer, HIV e Tuberculose",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/12/05/posts-distorcem-mudancas-no-ir-em-relacao-a-cancer-hiv-e-tuberculose.htm,Distorcido,2024-12-05 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSk0e1kGVFqev0DkmpV4PFsQsAAgsBoItv-6cZREfJOWzXXKB9,"['Luiz Inácio Lula da Silva', 'Isenção fiscal', 'Imposto', 'Governo', 'Governo Lula', 'Síndrome da imunodeficiência adquirida', 'Câncer', 'Tuberculose']"
Imagens provam que Lula tem um sósia,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/12/03/lula-morte-sosia.htm,Falso,2024-12-03 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSWjoEVr_nDQXu3u-oZ_qmcuPV1FILUogGfrtPlQmVCyhPlbQTp,"['Luiz Inácio Lula da Silva', 'Sósia', 'Imagem']"
Lula (PT) vendeu a maior reserva de urânio da Amazônia para a China,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-vendeu-reserva-de-uranio-para-a-china/,falso,2024-11-29 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQfE9zMd5n5l4ckwh6j7qjK6GGv-QycjFrFeZsQLiT53o0m7rzY,"['Luiz Inácio Lula da Silva', 'Urânio', 'China', 'Partido dos Trabalhadores', 'Amazônia', 'Partido dos Trabalhadores']"
Lula anunciou redução no salário mínimo em 2025,Estadão,https://www.estadao.com.br/estadao-verifica/reducao-salario-minimo-2025-falso/,Falso,2024-11-27 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRbQmcEMQg0x9n8yO_RE8YpNJrerzik4aaam-9l7tq6oCtzpanq,"['Salário mínimo', 'Luiz Inácio Lula da Silva', 'Salário']"
