Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
PL 982/2025 acaba com necessidade de exame de corpo de delito em todos os casos de violência doméstica,Aos Fatos,https://www.aosfatos.org/noticias/pl-de-tabata-amaral-nao-acaba-com-exame-de-corpo-de-delito-em-casos-de-violencia-domestica/,falso,2025-03-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTP__ML9nmGhdrGocEWR50KvmGOvyj-hXENAyzxlbJMUgl_TQA6,"['Violência doméstica', 'Corpo de delito', 'Crime', 'Projeto de lei', 'Violência']"
"Não foi de maldade, eu achava que era realmente desse jeito [história do pai de Tabata Amaral]. Aí depois eu fui ouvir a história dela e eu pedi perdão.",Aos Fatos,https://www.aosfatos.org/noticias/checamos-pablo-marcal-inteligencia-ltda/,falso,2024-10-05 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT327ccVRAKVa5ETJ2rrpgPEnUIZ4_CVK3tJRqBkQJtg1kXdj-_,"['Tabata Amaral', 'Inteligência artificial', 'História', 'A História Dela', 'Pai']"
"De mim é difícil [Tabata Amaral] ter tirado [intenções de voto], porque eu cresci. Na [pesquisa] Quaest, eu cresci um ponto, na Atlas eu cresci um ponto.",Aos Fatos,https://www.aosfatos.org/noticias/checamos-guilherme-boulos-inteligencia-ltda/,não_é_bem_assim,2024-10-02 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRAVacrEJBCJcHZ-H2rlkKNIfSSz_JWrx1-qfbVGwlp0RgzvpP,"['Pesquisa', 'Tabata Amaral', 'Votação', 'Intenção']"
Tabata e Boulos não assinaram CPI do Marajó e preferiram deixar crianças sofrerem,Estadão,https://www.estadao.com.br/estadao-verifica/cpi-marajo-tabata-boulos-enganoso/,Enganoso,2024-10-02 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoY-5bNOmY8hdBt8GMBuXb3-26ndmyqI7gJnkv4GLh9hWDdJGi,"['Comissão parlamentar de inquérito', 'Ilha de Marajó', 'Guilherme Boulos', 'Tabata Amaral', 'Criança']"
O Ricardo Nunes bate no peito para falar: eu zerei a fila em creche. Eu acho que ele falou isso aqui. Mentira. Eu espero que o Aos Fatos cheque isso. Quem zerou a fila das creches foi o Bruno Covas. Hoje tem menos matrículas em creche do que tinha em 2020.,Aos Fatos,https://www.aosfatos.org/noticias/checamos-tabata-amaral-flow-podcast/,verdadeiro,2024-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR5DolAj5wSegaAcq3fsBnQwPYqXCRgg9Y7MnDQ3S0Jlnh923Db,"['Aos Fatos', 'Ricardo Nunes', 'Bruno Covas', 'Mentira', '2020', 'Creche', 'Cheque']"
O Boulos perde para todo mundo no segundo turno. Eu sou a única que ganha de todo mundo no segundo turno.,Aos Fatos,https://www.aosfatos.org/noticias/checamos-tabata-amaral-flow-podcast/,falso,2024-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR5DolAj5wSegaAcq3fsBnQwPYqXCRgg9Y7MnDQ3S0Jlnh923Db,"['Guilherme Boulos', 'Mundo']"
[Ricardo Nunes] teve a coragem de alterar as metas do Bruno Covas para baixo e ainda assim não conseguiu entregar metade.,Aos Fatos,https://www.aosfatos.org/noticias/checamos-tabata-amaral-flow-podcast/,não_é_bem_assim,2024-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR5DolAj5wSegaAcq3fsBnQwPYqXCRgg9Y7MnDQ3S0Jlnh923Db,"['Ricardo Nunes', 'Bruno Covas', 'Objetivo']"
"A Polícia Civil tem há anos levantamentos de quais são estabelecimentos que alimentam a Cracolândia: tem hotel com prostituição, tem ferro velho, tem agente público envolvido (…). A Polícia Civil vinha fornecendo isso para a prefeitura. A prefeitura, por alguma razão que seria leviano — eu tenho a minha tese, mas eu não posso dizer… A prefeitura optou por não afastar os agentes públicos e por não fechar os hotéis e ferro velho.",Aos Fatos,https://www.aosfatos.org/noticias/checamos-tabata-amaral-flow-podcast/,falso,2024-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR5DolAj5wSegaAcq3fsBnQwPYqXCRgg9Y7MnDQ3S0Jlnh923Db,"['Cracolândia', 'Prefeito no Brasil', 'Polícia', 'Polícias civis do Brasil', 'Hotel', 'Prostituição']"
"Veio uma megaoperação agora, que tem o nome em latim, eu acho, e falou: para tudo. E aí a mulher que é responsável pela operação deu uma declaração para a imprensa dizendo: ‘A Prefeitura de São Paulo não vai participar da operação, porque a Prefeitura de São Paulo está sendo conivente. A Prefeitura de São Paulo sabia e não fez nada’. Aí tem uma operação na Cracolândia, que envolve órgãos federais, estaduais e municipais e que não quis envolver a prefeitura porque entende que a prefeitura está sendo omissa por alguma razão.",Aos Fatos,https://www.aosfatos.org/noticias/checamos-tabata-amaral-flow-podcast/,falso,2024-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR5DolAj5wSegaAcq3fsBnQwPYqXCRgg9Y7MnDQ3S0Jlnh923Db,"['Deputado Federal do Brasil', 'Imprensa', 'Cracolândia', 'Prefeitura de São Paulo', 'São Paulo', 'São Paulo', 'Latim']"
E eu fui a única deputada dos mais votados [na última eleição] que conseguiu aumentar de votação.,Aos Fatos,https://www.aosfatos.org/noticias/checamos-tabata-amaral-flow-podcast/,falso,2024-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR5DolAj5wSegaAcq3fsBnQwPYqXCRgg9Y7MnDQ3S0Jlnh923Db,"['Deputado', 'Eleição', 'Votação']"
