Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
"Mulher idosa reclama de fome, sede e gasolina com Lula (PT) por causa de corte nos repasses para prefeituras.",Aos Fatos,https://www.aosfatos.org/noticias/video-idosa-lula/,falso,2023-09-01 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT03s2a2Jqwyk95FkJx9pWG0Gx-O0_gBfVsbAomv8zRvMW9SMwp,"['Luiz Inácio Lula da Silva', 'Partido dos Trabalhadores', 'Prefeito no Brasil', 'Gasolina', 'Mulher', 'Partido dos Trabalhadores', 'Idoso']"
Brasil vai virar a Argentina e Lula já transforma superávit de Jair Bolsonaro em déficit,Estadão,https://www.estadao.com.br/estadao-verifica/video-compara-dados-diferentes-e-engana-sobre-deficit-das-contas-publicas/,Enganoso,2023-08-31 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSC0P4Tv8bMQT2dheVAv3xM8TNr__0qBohX7X9bNw_R4kcu9QQN,"['Superávite', 'Jair Bolsonaro', 'Défice público', 'Luiz Inácio Lula da Silva', 'Brasil']"
"O G7, mesmo quando o Brasil chegou à sexta economia do mundo, a gente era convidado como convidado e não como participante",Aos Fatos,https://www.aosfatos.org/noticias/lula-falseia-dados-divida-paises-africanos/,não_é_bem_assim,2023-08-29 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSchYeLVm4NU85Um6dpkxrmbY44_etN6ZL80yaodG_ic5BSUh6x,"['Brasil', 'Economia', 'Economia do mundo', 'G7', 'Mundo']"
"""*Lulinha*, matrix de delinquente, *filho* do ex presidente *Lula*, maior *ladrão* da história do Brasil, saindo do hotel em Dubai, com a sua Ferrari, *banhada a ouro*, adquirida às custas do sacrifício do povo brasileiro""",Observador,https://observador.pt/factchecks/fact-check-filho-de-lula-da-silva-e-dono-de-ferrari-banhado-a-ouro/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Luiz Inácio Lula da Silva', 'Fábio Luís Lula da Silva', 'Presidente', 'Brasil', 'História do Brasil', 'História']"
Mulher de reeducando (preso) não paga mais passagem de ônibus; Lula liberou a carteirinha,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/08/25/lula-nao-liberou-transporte-publico-gratuito-a-esposas-de-detentos.htm,Falso,2023-08-25 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRC2f2yWXUkW4rTGQBnfh8Tr-smDPAEynygm6ExLgm3yLZUBbj8,"['Luiz Inácio Lula da Silva', 'Mulher', 'Ônibus', 'Prisão']"
Lula não devolveu 11 contêineres lotados de objetos à União,Aos Fatos,https://www.aosfatos.org/noticias/falso-lula-deixou-de-devolver-11-conteineres-a-uniao/,falso,2023-08-25 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ0bhrIE42qIvYeyktI9NTn9m1M9sOqoE0mkuq0qRJL3kPhmcMf,"['Luiz Inácio Lula da Silva', 'Contêiner', 'União Brasil', 'Objeto']"
Presidente do Paraguai preferiu se encontrar com Tarcísio de Freitas do com o presidente Lula,Aos Fatos,https://www.aosfatos.org/noticias/falso-presidente-do-paraguai-ignorou-lula/,falso,2023-08-16 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS7e605PiGy422-hcHkU0AjSK5J3-1RCHiMz8b6neom_otsMk-Y,"['Luiz Inácio Lula da Silva', 'Presidente do Paraguai', 'Paraguai', 'Presidente', 'Tarcísio de Freitas']"
Lula mentiu que perdeu o dedo catando caranguejo,Estadão,https://www.estadao.com.br/estadao-verifica/dedo-lula-catando-caranguejo-piada/,Fora de contexto,2023-08-11 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRBqR-6TwnMRAEv38m2jcy9bovqfyoI3P6hMbp0LjEcl0t_PaWD,"['Luiz Inácio Lula da Silva', 'Caranguejo', 'Dedo']"
Lula mandou cortar 76% dos empregos gerados pela Petrobras no Nordeste,Estadão,https://www.estadao.com.br/estadao-verifica/corte-de-76-nos-empregos-da-petrobras-no-nordeste-nao-aconteceu-no-governo-lula/,Falso,2023-08-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSiKTgnDpH3XFyExQeH446pI-gsBRIPGedLtBRQF3jGtovDvhVr,"['Petrobras', 'Luiz Inácio Lula da Silva', 'Petrobras', 'Emprego', 'Região Nordeste do Brasil']"
Representantes do governo Lula concordaram em assinar um documento que compromete o país a cortar sua produção agropecuária,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/brasil-se-comprometeu-a-diminuir-a-emissao-de-gas-metano-e-nao-a-reduzir-producao-agropecuaria-como-afirma-post/,"Enganoso: Tuíte de deputado engana ao afirmar que o governo do presidente Luiz Inácio Lula da Silva (PT) concordou em assinar documento que compromete o Brasil a cortar sua produção agropecuária nos próximos anos. A declaração citada na publicação é sobre a redução de emissões de gás metano e não sobre redução de produção. Além disso, o compromisso foi firmado durante a COP26, em novembro de 2021, durante o governo de Jair Bolsonaro (PL).",2023-07-31 07:00:00,,"['Agropecuária', 'Produção', 'Luiz Inácio Lula da Silva', 'Documento', 'País']"
"Lurian, filha do Lula, criou em 2003 a Rede 13, ONG para arrecadar alimentos para os pobres. Após receber repasse de 7 milhões do Governo Federal, embolsou o dinheiro e fechou a ONG. Os pobres ficaram sem a comida",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/07/26/rede-13-nao-foi-criada-por-filha-de-lula-nem-recebeu-dinheiro-do-governo.htm,Enganoso,2023-07-26 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT2IRcsVocMbI-GQ3cuQ5aZICU9KdC7QAlJ7OzB2_ZzjRt6Rt3L,"['Luiz Inácio Lula da Silva', 'Lurian Cordeiro Lula da Silva', 'Governo', 'Filho', 'Organização não governamental', 'Alimento', '2003', 'Pobreza']"
Merval Pereira disse que STF colocou Brasil à disposição de Lula e dos comunistas,Estadão,https://www.estadao.com.br/estadao-verifica/merval-pereira-stf-disposicao-lula-comunistas/,Fora de contexto,2023-07-22 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5ULQcrECZi6WoSYy-xu8ibNxKnQNzoWtn7mewzQYBzAxsoJAe,"['Merval Pereira', 'Luiz Inácio Lula da Silva', 'Supremo Tribunal Federal', 'Brasil', 'Comunismo']"
Lula disse que foi tratado no SUS,Estadão,https://www.estadao.com.br/estadao-verifica/lula-sus-sirio-libanes/,Enganoso,2023-07-19 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT9lF94QtoAE86T2V-_zD6qcKnMtX5t9sA1JQS8zwbZMDDLP0Fd,"['Luiz Inácio Lula da Silva', 'Sistema Único de Saúde']"
